botid, date, time, press, phos, 
#, mmddyy, hhmmss, dbar, umol/kg, 
2730200719, 062015, 072028,   24.1,   0.09,
2730200718, 062015, 071928,   35.2,   0.08,
2730200717, 062015, 071823,   44.0,   0.09,
2730200716, 062015, 071718,   60.2,   0.08,
2730200715, 062015, 071607,   74.7,   0.08,
2730200712, 062015, 071249,  100.9,   0.07,
2730200709, 062015, 070918,  125.6,   0.08,
2730200707, 062015, 070648,  149.9,   0.10,
2730200705, 062015, 070423,  174.5,   0.12,
2730200704, 062015, 070229,  199.4,   0.15,
2740200324, 071915, 184935,    6.1,   0.08,
2740200424, 071915, 220032,    7.8,   0.07,
2740200423, 071915, 215615,   46.6,   0.07,
2740200422, 071915, 215446,   63.7,   0.07,
2740200421, 071915, 215330,   70.5,   0.07,
2740200420, 071915, 215121,  112.2,   0.08,
2740200419, 071915, 215001,  120.2,   0.13,
2740200418, 071915, 214751,  164.7,   0.18,
2740200722, 072015, 070452,    6.1,   0.08,
2740200721, 072015, 070317,   14.4,   0.07,
2740200719, 072015, 070212,   25.7,   0.07,
2740200718, 072015, 070112,   35.6,   0.07,
2740200717, 072015, 070022,   44.6,   0.05,
2740200716, 072015, 065922,   59.7,   0.06,
2740200715, 072015, 065822,   75.7,   0.06,
2740200712, 072015, 065536,   99.3,   0.08,
2740200709, 072015, 065312,  125.9,   0.07,
2740200707, 072015, 065127,  150.3,   0.16,
2740200705, 072015, 064932,  173.6,   0.17,
2740200704, 072015, 064822,  199.9,   0.26,
2750200224, 081215, 184823,    5.8,   0.06,
2750200324, 081215, 221632,    4.5,   0.06,
2750200323, 081215, 221512,   35.7,   0.04,
2750200322, 081215, 221416,   45.1,   0.02,
2750200321, 081215, 221251,   78.4,   0.04,
2750200320, 081215, 221137,  110.1,   0.16,
2750200319, 081215, 221037,  126.3,   0.23,
2750200318, 081215, 220927,  151.1,   0.36,
2750200317, 081215, 220802,  183.6,   0.46,
2750200316, 081215, 220658,  199.5,   0.60,
2750200622, 081315, 070720,    4.6,   0.05,
2750200621, 081315, 070606,   15.5,   0.05,
2750200619, 081315, 070441,   25.5,   0.05,
2750200618, 081315, 070336,   35.3,   0.06,
2750200617, 081315, 070226,   46.2,   0.02,
2750200616, 081315, 070111,   60.6,   0.02,
2750200615, 081315, 070006,   75.3,   0.03,
2750200612, 081315, 065656,  100.2,   0.06,
2750200609, 081315, 065340,  125.0,   0.17,
2750200607, 081315, 065121,  149.4,   0.32,
2750200605, 081315, 064905,  176.3,   0.38,
2750200604, 081315, 064746,  199.7,   0.51,
2770200224, 101315, 183457,    5.2,   0.02,
2770200324, 101315, 220913,    5.8,   0.05,
2770200323, 101315, 220723,   63.3,   0.05,
2770200322, 101315, 220623,   74.3,   0.07,
2770200321, 101315, 220533,   81.2,   0.08,
2770200320, 101315, 220433,   95.1,   0.09,
2770200319, 101315, 220314,  127.6,   0.17,
2770200318, 101315, 220138,  184.4,   0.35,
2770200317, 101315, 220038,  199.0,   0.44,
2770200622, 101415, 065216,    5.7,   0.04,
2770200621, 101415, 065109,   15.7,   0.03,
2770200619, 101415, 064954,   25.1,   0.04,
2770200618, 101415, 064859,   35.2,   0.03,
2770200617, 101415, 064801,   45.0,   0.03,
2770200616, 101415, 064702,   59.7,   0.03,
2770200615, 101415, 064556,   75.1,   0.04,
2770200612, 101415, 064311,  100.0,   0.05,
2770200609, 101415, 064016,  125.1,   0.10,
2770200607, 101415, 063811,  149.6,   0.19,
2770200605, 101415, 063603,  175.3,   0.23,
2780200124, 111315, 195554,    6.9,   0.05,
2780200223, 111315, 224902,   60.6,   0.04,
2780200222, 111315, 224753,   70.8,   0.06,
2780200221, 111315, 224633,   90.7,   0.09,
2780200220, 111315, 224453,  125.4,   0.19,
2780200219, 111315, 224318,  165.1,   0.27,
2780200522, 111415, 072027,    4.8,   0.04,
2780200521, 111415, 071827,   16.3,   0.06,
2780200519, 111415, 071710,   24.8,   0.04,
2780200518, 111415, 071557,   34.6,   0.04,
2780200517, 111415, 071436,   44.2,   0.04,
2780200516, 111415, 071313,   60.1,   0.04,
2780200515, 111415, 071153,   74.9,   0.05,
2780200512, 111415, 070810,  100.7,   0.05,
2780200509, 111415, 070437,  124.4,   0.10,
2780200507, 111415, 070207,  150.0,   0.18,
2780200505, 111415, 065954,  174.7,   0.28,
2790200224, 120815, 184001,    5.4,   0.04,
2790200324, 120815, 221521,    5.4,   0.06,
2790200323, 120815, 221256,   63.2,   0.04,
2790200322, 120815, 221130,   84.4,   0.05,
2790200321, 120815, 221017,  105.5,   0.09,
2790200320, 120815, 220816,  152.4,   0.19,
2790200319, 120815, 220641,  186.8,   0.31,
2790200622, 120915, 070430,    4.9,   0.06,
2790200621, 120915, 070301,   15.4,   0.06,
2790200619, 120915, 070141,   24.9,   0.06,
2790200618, 120915, 070038,   34.6,   0.05,
2790200617, 120915, 065936,   44.8,   0.06,
2790200616, 120915, 065818,   61.3,   0.04,
2790200615, 120915, 065708,   74.6,   0.03,
2790200612, 120915, 065408,  100.5,   0.07,
2790200609, 120915, 065104,  125.7,   0.09,
2790200607, 120915, 064841,  149.8,   0.15,
2790200605, 120915, 064626,  175.9,   0.20,
