botid, date, time, press, sigma, tdp, 
#, mmddyy, hhmmss, dbar, kg/m3, umol/kg, 
2560201309, 102913, 035707,   75.0, 23.539,  -9.00,
2560201308, 102913, 035657,   75.2, 23.546,  -9.00,
2560201307, 102913, 035648,   75.1, 23.535,  -9.00,
2560201306, 102913, 035508,  100.7, 24.209,  -9.00,
2560201305, 102913, 035348,  124.4, 24.477,  -9.00,
2560201304, 102913, 035228,  150.3, 24.667,  -9.00,
2560201303, 102913, 035058,  172.2, 24.814,  -9.00,
2560201422, 102913, 070518,    7.7, 23.032,  -9.00,
2560201421, 102913, 070508,    7.5, 23.030,  -9.00,
2560201420, 102913, 070328,   25.2, 23.061,  -9.00,
2560201419, 102913, 070318,   24.9, 23.061,  -9.00,
2560201418, 102913, 070158,   43.7, 23.075,  -9.00,
2560201417, 102913, 070148,   43.9, 23.075,  -9.00,
2560201416, 102913, 070038,   59.5, 23.238,  -9.00,
2560201415, 102913, 065918,   75.1, 23.661,  -9.00,
2560201414, 102913, 065908,   73.9, 23.666,  -9.00,
2560201413, 102913, 065808,   85.3, 23.825,  -9.00,
2560201412, 102913, 065658,   99.9, 24.180,  -9.00,
2560201411, 102913, 065647,   99.6, 24.176,  -9.00,
2560201410, 102913, 065543,  113.2, 24.417,  -9.00,
2560201409, 102913, 065428,  124.3, 24.500,  -9.00,
2560201408, 102913, 065418,  124.0, 24.500,  -9.00,
2560201407, 102913, 065308,  135.1, 24.585,  -9.00,
2560201406, 102913, 065149,  152.3, 24.676,  -9.00,
2560201405, 102913, 065138,  152.4, 24.675,  -9.00,
2560201404, 102913, 064957,  177.0, 24.806,  -9.00,
2560201403, 102913, 064947,  176.4, 24.796,  -9.00,
2560201517, 102913, 123610,    7.6, 23.036,  -9.00,
2560201516, 102913, 123411,    1.9, 23.033,  -9.00,
2560201515, 102913, 122930,   80.4, 23.772,  -9.00,
2570200124, 112613, 130040,    7.6, 23.446,  -9.00,
2570200123, 112613, 130032,    7.6, 23.446,  -9.00,
2570200122, 112613, 130022,    7.7, 23.445,  -9.00,
2570200121, 112613, 130008,    7.6, 23.446,  -9.00,
2570200120, 112613, 125837,   25.3, 23.443,  -9.00,
2570200119, 112613, 125826,   25.3, 23.444,  -9.00,
2570200118, 112613, 125815,   25.2, 23.443,  -9.00,
2570200117, 112613, 125806,   25.2, 23.443,  -9.00,
2570200116, 112613, 125642,   45.8, 23.442,  -9.00,
2570200115, 112613, 125633,   45.8, 23.443,  -9.00,
2570200114, 112613, 125621,   45.7, 23.443,  -9.00,
2570200113, 112613, 125408,   74.6, 23.673,  -9.00,
2570200112, 112613, 125359,   74.4, 23.697,  -9.00,
2570200111, 112613, 125351,   74.3, 23.739,  -9.00,
2570200110, 112613, 125138,  100.3, 24.196,  -9.00,
2570200109, 112613, 125128,  100.5, 24.198,  -9.00,
2570200108, 112613, 125117,  100.7, 24.199,  -9.00,
2570200107, 112613, 124918,  125.6, 24.498,  -9.00,
2570200106, 112613, 124908,  126.1, 24.499,  -9.00,
2570200105, 112613, 124858,  126.3, 24.500,  -9.00,
2570200104, 112613, 124658,  150.6, 24.636,  -9.00,
2570200103, 112613, 124508,  175.6, 24.767,  -9.00,
2570200224, 112613, 185052,    6.9, 23.460,  -9.00,
2570200324, 112613, 222918,    7.7, 23.448,  -9.00,
2570200323, 112613, 222553,   44.6, 23.587,  -9.00,
2570200322, 112613, 222402,   85.2, 23.727,  -9.00,
2570200321, 112613, 222226,  112.2, 24.366,  -9.00,
2570200320, 112613, 222009,  157.9, 24.716,  -9.00,
2570200319, 112613, 221807,  204.4, 24.967,  -9.00,
2570200318, 112613, 221542,  269.1, 25.562,  -9.00,
2570200419, 112713, 011838,    7.1, 23.430,  -9.00,
2570200418, 112713, 011828,    7.1, 23.430,  -9.00,
2570200417, 112713, 011547,   24.9, 23.463,  -9.00,
2570200416, 112713, 011538,   24.9, 23.462,  -9.00,
2570200415, 112713, 011527,   24.7, 23.462,  -9.00,
2570200414, 112713, 011518,   25.1, 23.462,  -9.00,
2570200413, 112713, 011358,   44.6, 23.539,  -9.00,
2570200412, 112713, 011347,   45.1, 23.540,  -9.00,
2570200411, 112713, 011217,   74.3, 23.633,  -9.00,
2570200410, 112713, 011048,  100.0, 23.934,  -9.00,
2570200409, 112713, 010927,  125.4, 24.518,  -9.00,
2570200408, 112713, 010808,  150.6, 24.718,  -9.00,
2570200407, 112713, 010657,  174.9, 24.849,  -9.00,
2570200406, 112713, 010537,  200.1, 25.018,  -9.00,
2570200405, 112713, 010348,  250.6, 25.580,  -9.00,
2570200517, 112713, 032808,    5.5, 23.450,  -9.00,
2570200516, 112713, 032757,    5.9, 23.449,  -9.00,
2570200515, 112713, 032548,   25.2, 23.475,  -9.00,
2570200514, 112713, 032538,   25.2, 23.477,  -9.00,
2570200513, 112713, 032348,   45.1, 23.606,  -9.00,
2570200512, 112713, 032337,   44.9, 23.607,  -9.00,
2570200511, 112713, 032207,   75.1, 23.807,  -9.00,
2570200510, 112713, 032047,  100.9, 24.444,  -9.00,
2570200509, 112713, 031918,  125.1, 24.646,  -9.00,
2570200508, 112713, 031807,  149.8, 24.780,  -9.00,
2570200507, 112713, 031648,  175.8, 24.866,  -9.00,
2570200506, 112713, 031528,  199.5, 25.000,  -9.00,
2570200505, 112713, 031337,  250.3, 25.505,  -9.00,
2570200624, 112713, 072328,    6.0, 23.509,  -9.00,
2570200623, 112713, 072318,    6.0, 23.509,  -9.00,
2570200622, 112713, 072148,   15.8, 23.509,  -9.00,
2570200621, 112713, 071948,   24.3, 23.512,  -9.00,
2570200620, 112713, 071938,   24.1, 23.514,  -9.00,
2570200619, 112713, 071928,   24.2, 23.514,  -9.00,
2570200618, 112713, 071808,   34.6, 23.522,  -9.00,
2570200617, 112713, 071648,   45.0, 23.524,  -9.00,
2570200616, 112713, 071508,   60.2, 23.544,  -9.00,
2570200615, 112713, 071338,   74.8, 23.568,  -9.00,
2570200614, 112713, 071208,   85.4, 23.935,  -9.00,
2570200613, 112713, 071038,   89.2, 24.071,  -9.00,
2570200612, 112713, 070908,  100.1, 24.276,  -9.00,
2570200611, 112713, 070748,  110.7, 24.364,  -9.00,
2570200610, 112713, 070638,  115.2, 24.419,  -9.00,
2570200609, 112713, 070518,  125.4, 24.499,  -9.00,
2570200608, 112713, 070418,  129.6, 24.526,  -9.00,
2570200607, 112713, 070238,  149.9, 24.716,  -9.00,
2570200606, 112713, 070108,  165.4, 24.790,  -9.00,
2570200605, 112713, 065938,  174.2, 24.853,  -9.00,
2570200604, 112713, 065739,  200.7, 25.004,  -9.00,
2570200713, 112713, 101818,    7.3, 23.505,  -9.00,
2570200712, 112713, 101807,    7.3, 23.504,  -9.00,
2570200711, 112713, 101547,   25.1, 23.502,  -9.00,
2570200710, 112713, 101537,   25.3, 23.502,  -9.00,
2570200709, 112713, 101408,   45.5, 23.513,  -9.00,
2570200708, 112713, 101358,   45.4, 23.512,  -9.00,
2570200707, 112713, 101218,   74.0, 23.578,  -9.00,
2570200706, 112713, 101048,  100.3, 24.207,  -9.00,
2570200705, 112713, 100908,  125.1, 24.512,  -9.00,
2570200704, 112713, 100738,  149.4, 24.622,  -9.00,
2570200703, 112713, 100608,  174.8, 24.798,  -9.00,
2570200814, 112713, 130317,    7.6, 23.491,  -9.00,
2570200813, 112713, 130310,    7.5, 23.491,  -9.00,
2570200812, 112713, 130120,   25.3, 23.503,  -9.00,
2570200811, 112713, 130110,   25.5, 23.503,  -9.00,
2570200810, 112713, 125947,   45.2, 23.567,  -9.00,
2570200809, 112713, 125938,   45.0, 23.567,  -9.00,
2570200808, 112713, 125749,   74.7, 23.626,  -9.00,
2570200807, 112713, 125738,   74.6, 23.626,  -9.00,
2570200806, 112713, 125607,  101.1, 24.228,  -9.00,
2570200805, 112713, 125558,  101.3, 24.228,  -9.00,
2570200804, 112713, 125430,  125.6, 24.488,  -9.00,
2570200803, 112713, 125420,  125.4, 24.488,  -9.00,
2570200920, 112713, 155028,    8.2, 23.536,  -9.00,
2570200919, 112713, 155018,    8.1, 23.536,  -9.00,
2570200918, 112713, 154757,   24.6, 23.534,  -9.00,
2570200917, 112713, 154748,   24.5, 23.534,  -9.00,
2570200916, 112713, 154738,   24.4, 23.534,  -9.00,
2570200915, 112713, 154728,   24.4, 23.534,  -9.00,
2570200914, 112713, 154718,   24.4, 23.534,  -9.00,
2570200913, 112713, 154707,   24.6, 23.533,  -9.00,
2570200912, 112713, 154657,   24.6, 23.533,  -9.00,
2570200911, 112713, 154648,   24.6, 23.534,  -9.00,
2570200910, 112713, 154637,   24.5, 23.534,  -9.00,
2570200909, 112713, 154627,   24.5, 23.534,  -9.00,
2570200908, 112713, 154618,   24.5, 23.534,  -9.00,
2570200907, 112713, 154610,   24.5, 23.534,  -9.00,
2570200906, 112713, 154559,   24.6, 23.535,  -9.00,
2570200905, 112713, 154549,   24.5, 23.534,  -9.00,
2570200904, 112713, 154536,   24.4, 23.533,  -9.00,
2570200903, 112713, 154353,   45.1, 23.535,  -9.00,
2570201021, 112713, 190707,    7.4, 23.474,  -9.00,
2570201020, 112713, 190658,    7.6, 23.474,  -9.00,
2570201019, 112713, 190648,    7.6, 23.473,  -9.00,
2570201018, 112713, 190419,   24.7, 23.472,  -9.00,
2570201017, 112713, 190409,   24.6, 23.473,  -9.00,
2570201016, 112713, 190359,   24.4, 23.472,  -9.00,
2570201015, 112713, 190158,   45.2, 23.497,  -9.00,
2570201014, 112713, 190147,   45.2, 23.497,  -9.00,
2570201013, 112713, 190138,   45.3, 23.497,  -9.00,
2570201012, 112713, 185847,   76.0, 23.545,  -9.00,
2570201011, 112713, 185837,   76.1, 23.544,  -9.00,
2570201010, 112713, 185546,  100.3, 24.082,  -9.00,
2570201009, 112713, 185537,  100.1, 24.081,  -9.00,
2570201008, 112713, 185331,  125.2, 24.467,  -9.00,
2570201007, 112713, 185321,  125.2, 24.467,  -9.00,
2570201006, 112713, 185128,  150.1, 24.633,  -9.00,
2570201005, 112713, 185118,  150.2, 24.633,  -9.00,
2570201004, 112713, 184918,  174.8, 24.772,  -9.00,
2570201003, 112713, 184908,  174.8, 24.773,  -9.00,
2570201121, 112713, 222147,    8.1, 23.431,  -9.00,
2570201120, 112713, 222137,    8.1, 23.431,  -9.00,
2570201119, 112713, 222130,    8.0, 23.431,  -9.00,
2570201118, 112713, 221928,   25.3, 23.438,  -9.00,
2570201117, 112713, 221918,   25.4, 23.438,  -9.00,
2570201116, 112713, 221906,   25.4, 23.438,  -9.00,
2570201115, 112713, 221736,   45.2, 23.461,  -9.00,
2570201114, 112713, 221727,   45.2, 23.460,  -9.00,
2570201113, 112713, 221717,   45.2, 23.459,  -9.00,
2570201112, 112713, 221547,   75.9, 23.542,  -9.00,
2570201111, 112713, 221538,   76.0, 23.542,  -9.00,
2570201110, 112713, 221418,  100.7, 24.016,  -9.00,
2570201109, 112713, 221407,  100.7, 24.016,  -9.00,
2570201108, 112713, 221248,  124.3, 24.331,  -9.00,
2570201107, 112713, 221238,  124.2, 24.331,  -9.00,
2570201106, 112713, 221128,  150.0, 24.575,  -9.00,
2570201105, 112713, 221117,  150.1, 24.575,  -9.00,
2570201104, 112713, 220919,  175.3, 24.736,  -9.00,
2570201103, 112713, 220908,  175.4, 24.737,  -9.00,
2570201222, 112813, 010410,    6.9, 23.419,  -9.00,
2570201221, 112813, 010400,    6.7, 23.419,  -9.00,
2570201220, 112813, 010150,   25.4, 23.447,  -9.00,
2570201219, 112813, 010140,   25.4, 23.447,  -9.00,
2570201218, 112813, 010011,   45.2, 23.478,  -9.00,
2570201217, 112813, 010000,   45.3, 23.478,  -9.00,
2570201216, 112813, 005830,   74.6, 23.619,  -9.00,
2570201215, 112813, 005700,  100.4, 24.216,  -9.00,
2570201214, 112813, 005540,  124.8, 24.505,  -9.00,
2570201213, 112813, 005410,  149.6, 24.680,  -9.00,
2570201212, 112813, 005210,  200.1, 24.990,  -9.00,
2570201211, 112813, 005010,  249.5, 25.434,  -9.00,
2570201324, 112813, 035840,    6.6, 23.454,  -9.00,
2570201323, 112813, 035650,   25.6, 23.487,  -9.00,
2570201322, 112813, 035530,   45.2, 23.496,  -9.00,
2570201321, 112813, 035350,   75.1, 23.553,  -9.00,
2570201320, 112813, 035219,   99.2, 24.266,  -9.00,
2570201319, 112813, 035100,  124.0, 24.518,  -9.00,
2570201318, 112813, 034929,  150.7, 24.722,  -9.00,
2570201317, 112813, 034800,  174.7, 24.879,  -9.00,
2570201424, 112813, 070300,    6.3, 23.487,  -9.00,
2570201423, 112813, 070250,    6.3, 23.487,  -9.00,
2570201422, 112813, 070240,    6.2, 23.486,  -9.00,
2570201421, 112813, 070020,   24.9, 23.486,  -9.00,
2570201420, 112813, 070010,   24.9, 23.486,  -9.00,
2570201419, 112813, 070000,   25.1, 23.486,  -9.00,
2570201418, 112813, 065820,   45.4, 23.494,  -9.00,
2570201417, 112813, 065809,   45.3, 23.494,  -9.00,
2570201416, 112813, 065640,   59.9, 23.498,  -9.00,
2570201415, 112813, 065510,   75.3, 23.673,  -9.00,
2570201414, 112813, 065500,   75.2, 23.672,  -9.00,
2570201413, 112813, 065350,   85.3, 23.980,  -9.00,
2570201412, 112813, 065229,  100.7, 24.305,  -9.00,
2570201411, 112813, 065219,  100.5, 24.305,  -9.00,
2570201410, 112813, 065050,  115.5, 24.458,  -9.00,
2570201409, 112813, 064939,  125.9, 24.545,  -9.00,
2570201408, 112813, 064930,  125.9, 24.546,  -9.00,
2570201407, 112813, 064820,  135.1, 24.628,  -9.00,
2570201406, 112813, 064650,  150.5, 24.755,  -9.00,
2570201405, 112813, 064639,  150.4, 24.755,  -9.00,
2570201404, 112813, 064440,  175.8, 24.905,  -9.00,
2570201403, 112813, 064430,  175.8, 24.904,  -9.00,
2570201521, 112813, 124731,    6.3, 23.494,  -9.00,
2570201520, 112813, 124720,    6.3, 23.493,  -9.00,
2570201519, 112813, 124611,   11.4, 23.492,  -9.00,
2570201518, 112813, 124331,   25.9, 23.491,  -9.00,
2570201517, 112813, 124211,   44.8, 23.495,  -9.00,
2570201516, 112813, 124031,   80.2, 24.062,  -9.00,
2580200122, 122013, 131109,    7.5, 23.665,  -9.00,
2580200121, 122013, 131059,    7.5, 23.665,  -9.00,
2580200120, 122013, 131049,    7.5, 23.665,  -9.00,
2580200119, 122013, 130839,   25.3, 23.665,  -9.00,
2580200118, 122013, 130829,   25.2, 23.664,  -9.00,
2580200117, 122013, 130819,   25.2, 23.664,  -9.00,
2580200116, 122013, 130629,   45.1, 23.666,  -9.00,
2580200115, 122013, 130619,   45.6, 23.666,  -9.00,
2580200114, 122013, 130609,   44.8, 23.666,  -9.00,
2580200113, 122013, 130339,   74.7, 23.958,  -9.00,
2580200112, 122013, 130330,   74.8, 23.963,  -9.00,
2580200111, 122013, 130319,   74.2, 23.957,  -9.00,
2580200110, 122013, 130119,  100.5, 24.442,  -9.00,
2580200109, 122013, 130109,  100.5, 24.442,  -9.00,
2580200108, 122013, 130059,  100.2, 24.443,  -9.00,
2580200107, 122013, 125909,  125.4, 24.698,  -9.00,
2580200106, 122013, 125859,  125.6, 24.702,  -9.00,
2580200105, 122013, 125849,  125.6, 24.704,  -9.00,
2580200104, 122013, 125641,  149.5, 24.910,  -9.00,
2580200103, 122013, 125429,  174.3, 25.098,  -9.00,
2580200224, 122013, 185411,    7.1, 23.667,  -9.00,
2580200324, 122013, 223540,   70.5, 23.674,  -9.00,
2580200323, 122013, 223410,   85.7, 24.022,  -9.00,
2580200322, 122013, 223210,  122.4, 24.697,  -9.00,
2580200321, 122013, 223029,  155.1, 24.930,  -9.00,
2580200320, 122013, 222809,  209.6, 25.493,  -9.00,
2580200319, 122013, 222549,  262.2, 25.783,  -9.00,
2580200414, 122113, 020659,    8.1, 23.668,  -9.00,
2580200413, 122113, 020500,   25.5, 23.668,  -9.00,
2580200412, 122113, 020314,   46.3, 23.683,  -9.00,
2580200411, 122113, 020104,   75.6, 24.018,  -9.00,
2580200410, 122113, 015914,   99.7, 24.602,  -9.00,
2580200409, 122113, 015744,  125.7, 24.831,  -9.00,
2580200408, 122113, 015619,  148.6, 24.960,  -9.00,
2580200407, 122113, 015504,  175.2, 25.294,  -9.00,
2580200406, 122113, 015342,  202.4, 25.546,  -9.00,
2580200405, 122113, 015141,  249.4, 25.805,  -9.00,
2580200514, 122113, 040230,    7.7, 23.632,  -9.00,
2580200513, 122113, 040040,   25.0, 23.632,  -9.00,
2580200512, 122113, 035920,   44.7, 23.640,  -9.00,
2580200511, 122113, 035750,   75.3, 23.861,  -9.00,
2580200510, 122113, 035620,  101.4, 24.458,  -9.00,
2580200509, 122113, 035450,  125.3, 24.620,  -9.00,
2580200508, 122113, 035325,  150.6, 24.765,  -9.00,
2580200507, 122113, 035149,  176.1, 24.919,  -9.00,
2580200506, 122113, 035015,  198.7, 25.184,  -9.00,
2580200505, 122113, 034749,  251.5, 25.742,  -9.00,
2580200624, 122113, 071849,    6.8, 23.662,  -9.00,
2580200623, 122113, 071840,    6.7, 23.661,  -9.00,
2580200622, 122113, 071651,   17.1, 23.661,  -9.00,
2580200621, 122113, 071501,   25.3, 23.660,  -9.00,
2580200620, 122113, 071451,   25.2, 23.660,  -9.00,
2580200619, 122113, 071441,   25.2, 23.660,  -9.00,
2580200618, 122113, 071341,   35.4, 23.661,  -9.00,
2580200617, 122113, 071245,   45.6, 23.668,  -9.00,
2580200616, 122113, 071129,   61.6, 23.689,  -9.00,
2580200615, 122113, 071017,   75.2, 23.737,  -9.00,
2580200614, 122113, 070922,   83.6, 24.138,  -9.00,
2580200613, 122113, 070827,   91.5, 24.248,  -9.00,
2580200612, 122113, 070725,  100.6, 24.444,  -9.00,
2580200611, 122113, 070615,  110.9, 24.599,  -9.00,
2580200610, 122113, 070516,  116.9, 24.644,  -9.00,
2580200609, 122113, 070420,  124.9, 24.677,  -9.00,
2580200608, 122113, 070328,  129.5, 24.707,  -9.00,
2580200607, 122113, 070205,  149.3, 24.846,  -9.00,
2580200606, 122113, 070055,  166.1, 24.899,  -9.00,
2580200605, 122113, 065955,  175.7, 24.955,  -9.00,
2580200604, 122113, 065801,  200.4, 25.211,  -9.00,
2580200711, 122113, 101326,    8.1, 23.655,  -9.00,
2580200710, 122113, 101131,   24.3, 23.658,  -9.00,
2580200709, 122113, 101119,   24.1, 23.658,  -9.00,
2580200708, 122113, 100940,   45.3, 23.814,  -9.00,
2580200707, 122113, 100741,   73.9, 24.336,  -9.00,
2580200706, 122113, 100540,   97.9, 24.639,  -9.00,
2580200705, 122113, 100410,  125.1, 24.788,  -9.00,
2580200704, 122113, 100239,  148.3, 24.899,  -9.00,
2580200703, 122113, 100040,  175.1, 25.051,  -9.00,
2580200815, 122113, 131431,    7.7, 23.653,  -9.00,
2580200814, 122113, 131420,    7.7, 23.653,  -9.00,
2580200813, 122113, 131220,   24.0, 23.653,  -9.00,
2580200812, 122113, 131210,   23.8, 23.653,  -9.00,
2580200811, 122113, 131200,   23.6, 23.653,  -9.00,
2580200810, 122113, 131000,   43.8, 23.676,  -9.00,
2580200809, 122113, 130950,   44.1, 23.675,  -9.00,
2580200808, 122113, 130720,   73.9, 24.148,  -9.00,
2580200807, 122113, 130710,   73.6, 24.142,  -9.00,
2580200806, 122113, 130500,   98.9, 24.383,  -9.00,
2580200805, 122113, 130450,   99.9, 24.387,  -9.00,
2580200804, 122113, 130301,  126.0, 24.645,  -9.00,
2580200803, 122113, 130251,  126.4, 24.647,  -9.00,
2580200924, 122113, 161851,    7.9, 23.657,  -9.00,
2580200923, 122113, 161431,   25.5, 23.658,  -9.00,
2580200922, 122113, 161211,   47.5, 23.657,  -9.00,
2580200921, 122113, 161051,   65.7, 23.661,  -9.00,
2580200920, 122113, 160940,   74.8, 23.686,  -9.00,
2580200919, 122113, 160841,   84.6, 24.098,  -9.00,
2580200918, 122113, 160750,   87.8, 24.128,  -9.00,
2580200917, 122113, 160651,   94.8, 24.190,  -9.00,
2580200916, 122113, 160550,   99.2, 24.287,  -9.00,
2580200915, 122113, 160450,  105.8, 24.381,  -9.00,
2580200914, 122113, 160351,  109.6, 24.453,  -9.00,
2580200913, 122113, 160241,  119.1, 24.581,  -9.00,
2580200912, 122113, 160141,  122.6, 24.597,  -9.00,
2580200911, 122113, 160041,  125.4, 24.613,  -9.00,
2580200910, 122113, 155931,  129.4, 24.637,  -9.00,
2580200909, 122113, 155831,  134.7, 24.674,  -9.00,
2580200908, 122113, 155711,  143.6, 24.734,  -9.00,
2580200907, 122113, 155601,  147.5, 24.749,  -9.00,
2580200906, 122113, 155451,  154.4, 24.796,  -9.00,
2580200905, 122113, 155341,  160.5, 24.825,  -9.00,
2580200904, 122113, 155201,  176.0, 24.931,  -9.00,
2580200903, 122113, 155001,  198.6, 25.132,  -9.00,
2580201019, 122113, 190951,    7.4, 23.653,  -9.00,
2580201018, 122113, 190941,    7.5, 23.653,  -9.00,
2580201017, 122113, 190731,   25.4, 23.653,  -9.00,
2580201016, 122113, 190721,   25.8, 23.653,  -9.00,
2580201015, 122113, 190711,   25.7, 23.653,  -9.00,
2580201014, 122113, 190511,   45.2, 23.651,  -9.00,
2580201013, 122113, 190501,   45.3, 23.651,  -9.00,
2580201012, 122113, 190241,   76.1, 23.652,  -9.00,
2580201011, 122113, 190231,   75.6, 23.651,  -9.00,
2580201010, 122113, 190031,  100.4, 24.037,  -9.00,
2580201009, 122113, 190021,  100.6, 24.048,  -9.00,
2580201008, 122113, 185821,  125.6, 24.530,  -9.00,
2580201007, 122113, 185811,  125.3, 24.536,  -9.00,
2580201006, 122113, 185611,  151.5, 24.764,  -9.00,
2580201005, 122113, 185600,  151.9, 24.769,  -9.00,
2580201004, 122113, 185351,  175.6, 24.953,  -9.00,
2580201003, 122113, 185340,  175.4, 24.958,  -9.00,
2580201119, 122113, 221330,    9.3, 23.641,  -9.00,
2580201118, 122113, 221321,    8.8, 23.641,  -9.00,
2580201117, 122113, 221121,   25.3, 23.651,  -9.00,
2580201116, 122113, 221110,   24.8, 23.650,  -9.00,
2580201115, 122113, 221101,   24.8, 23.650,  -9.00,
2580201114, 122113, 220921,   45.6, 23.653,  -9.00,
2580201113, 122113, 220910,   45.5, 23.653,  -9.00,
2580201112, 122113, 220741,   76.0, 24.083,  -9.00,
2580201111, 122113, 220731,   76.2, 24.091,  -9.00,
2580201110, 122113, 220550,   99.6, 24.515,  -9.00,
2580201109, 122113, 220540,   99.4, 24.522,  -9.00,
2580201108, 122113, 220400,  125.2, 24.786,  -9.00,
2580201107, 122113, 220350,  125.9, 24.792,  -9.00,
2580201106, 122113, 220220,  150.1, 25.016,  -9.00,
2580201105, 122113, 220210,  150.4, 25.022,  -9.00,
2580201104, 122113, 220030,  176.2, 25.199,  -9.00,
2580201103, 122113, 220020,  175.7, 25.201,  -9.00,
2580201224, 122213, 020249,    7.9, 23.647,  -9.00,
2580201223, 122213, 020049,   24.2, 23.678,  -9.00,
2580201222, 122213, 020040,   24.2, 23.678,  -9.00,
2580201221, 122213, 015850,   45.6, 23.855,  -9.00,
2580201220, 122213, 015705,   74.7, 24.460,  -9.00,
2580201219, 122213, 015537,   98.6, 24.713,  -9.00,
2580201218, 122213, 015400,  122.2, 24.820,  -9.00,
2580201217, 122213, 015223,  150.1, 25.041,  -9.00,
2580201216, 122213, 015010,  201.2, 25.376,  -9.00,
2580201215, 122213, 015000,  201.1, 25.383,  -9.00,
2580201214, 122213, 014755,  249.8, 25.735,  -9.00,
2580201311, 122213, 040552,    7.4, 23.695,  -9.00,
2580201310, 122213, 040401,   26.5, 23.731,  -9.00,
2580201309, 122213, 040349,   26.3, 23.731,  -9.00,
2580201308, 122213, 040215,   46.9, 23.740,  -9.00,
2580201307, 122213, 040011,   76.3, 24.503,  -9.00,
2580201306, 122213, 035822,  101.3, 24.686,  -9.00,
2580201305, 122213, 035646,  124.1, 24.833,  -9.00,
2580201304, 122213, 035501,  152.2, 25.076,  -9.00,
2580201303, 122213, 035341,  175.0, 25.223,  -9.00,
