botid, date, time, press, theta, 
#, mmddyy, hhmmss, dbar, ITS-90, 
1990201524, 013108, 071145,    7.8, 23.0805,
1990201523, 013108, 070835,   25.2, 23.0775,
1990201522, 013108, 070659,   43.3, 23.0812,
1990201521, 013108, 070511,   57.9, 23.0776,
1990201520, 013108, 070345,   75.1, 23.0787,
1990201519, 013108, 070236,   83.3, 23.0791,
1990201518, 013108, 070056,   98.5, 23.0549,
1990201517, 013108, 065924,  113.9, 21.8136,
1990201516, 013108, 065800,  125.0, 21.3432,
1990201515, 013108, 065650,  135.4, 20.8829,
1990201514, 013108, 065525,  149.9, 20.0409,
1990201513, 013108, 065350,  172.6, 19.4101,
1990201512, 013108, 065204,  199.5, 17.8781,
1990201511, 013108, 065156,  199.7, 17.8780,
1990201510, 013108, 065149,  199.3, 17.8900,
1990201509, 013108, 065141,  199.6, 17.8904,
1990201508, 013108, 065133,  199.2, 17.9093,
1990201624, 013108, 124404,    4.8, 23.0517,
1990201623, 013108, 124143,   10.8, 23.0548,
1990201622, 013108, 123853,   73.8, 23.0531,
1990201621, 013108, 123725,   89.9, 23.0439,
1990201620, 013108, 123559,   99.7, 23.0197,
1990201619, 013108, 123428,  124.1, 21.2393,
1990201618, 013108, 123209,  173.4, 18.1974,
2000200124, 022308, 111547,   25.1, 23.5397,
2000200123, 022308, 111534,   25.0, 23.5392,
2000200122, 022308, 111524,   25.1, 23.5386,
2000200121, 022308, 111513,   25.3, 23.5379,
2000200120, 022308, 111506,   25.4, 23.5380,
2000200119, 022308, 111323,   31.7, 23.5315,
2000200118, 022308, 111314,   31.9, 23.5313,
2000200117, 022308, 111304,   31.8, 23.5313,
2000200116, 022308, 111254,   32.0, 23.5308,
2000200115, 022308, 111245,   32.1, 23.5307,
2000200114, 022308, 111236,   32.1, 23.5305,
2000200113, 022308, 111228,   32.1, 23.5293,
2000200112, 022308, 111046,   46.0, 23.2591,
2000200111, 022308, 111035,   46.0, 23.2479,
2000200110, 022308, 111024,   46.0, 23.2368,
2000200109, 022308, 111013,   46.1, 23.2317,
2000200108, 022308, 111003,   46.1, 23.2233,
2000200107, 022308, 110815,   74.0, 22.9526,
2000200106, 022308, 110805,   73.9, 22.9528,
2000200105, 022308, 110754,   73.8, 22.9520,
2000200104, 022308, 110743,   74.1, 22.9460,
2000200103, 022308, 110733,   74.1, 22.9415,
2000200224, 022308, 132223,    7.1, 23.9404,
2000200223, 022308, 132216,    7.1, 23.9471,
2000200222, 022308, 132209,    7.4, 23.9472,
2000200221, 022308, 132044,   12.8, 23.7424,
2000200220, 022308, 132036,   12.9, 23.7408,
2000200219, 022308, 131726,   27.9, 23.4112,
2000200218, 022308, 131719,   27.8, 23.4064,
2000200217, 022308, 131709,   27.8, 23.4013,
2000200216, 022308, 131510,   46.2, 23.1010,
2000200215, 022308, 131501,   46.1, 23.1009,
2000200214, 022308, 131453,   46.4, 23.1007,
2000200213, 022308, 131236,   77.0, 22.8707,
2000200212, 022308, 131228,   76.8, 22.8703,
2000200211, 022308, 131221,   76.6, 22.8702,
2000200210, 022308, 131007,  102.2, 22.7829,
2000200209, 022308, 130959,  102.0, 22.7811,
2000200208, 022308, 130952,  102.0, 22.7777,
2000200207, 022308, 130739,  126.3, 21.2283,
2000200206, 022308, 130731,  126.3, 21.1983,
2000200205, 022308, 130723,  126.3, 21.1739,
2000200204, 022308, 130508,  151.7, 20.4849,
2000200203, 022308, 130310,  176.6, 19.3339,
2000200324, 022308, 194442,    7.7, 23.7432,
2000200424, 022308, 224322,   12.8, 23.5727,
2000200423, 022308, 224104,   60.4, 23.0032,
2000200422, 022308, 223751,  125.3, 21.5952,
2000200421, 022308, 223525,  179.7, 19.0995,
2000200524, 022408, 010939,    6.6, 23.8727,
2000200523, 022408, 010929,    6.4, 23.8895,
2000200522, 022408, 010649,   24.5, 23.4491,
2000200521, 022408, 010639,   24.4, 23.4578,
2000200520, 022408, 010629,   24.3, 23.4766,
2000200519, 022408, 010412,   45.6, 23.1343,
2000200518, 022408, 010359,   45.6, 23.1337,
2000200517, 022408, 010139,   75.3, 23.0899,
2000200516, 022408, 010133,   75.5, 23.0899,
2000200515, 022408, 005908,   99.7, 22.9924,
2000200514, 022408, 005903,   99.7, 22.9914,
2000200513, 022408, 005713,  123.8, 22.8800,
2000200512, 022408, 005707,  123.8, 22.8798,
2000200511, 022408, 005458,  150.9, 21.2017,
2000200510, 022408, 005450,  150.9, 21.2062,
2000200509, 022408, 005220,  177.1, 19.9333,
2000200508, 022408, 005209,  177.1, 19.9348,
2000200507, 022408, 005000,  200.0, 18.2739,
2000200624, 022408, 041747,    7.3, 23.7186,
2000200623, 022408, 041437,   26.0, 23.2598,
2000200622, 022408, 041308,   45.5, 23.1275,
2000200621, 022408, 041101,   75.9, 23.0287,
2000200620, 022408, 040937,   99.0, 22.8763,
2000200619, 022408, 040758,  125.1, 21.8545,
2000200618, 022408, 040749,  125.0, 21.8518,
2000200617, 022408, 040741,  125.0, 21.8498,
2000200616, 022408, 040731,  125.1, 21.8414,
2000200615, 022408, 040717,  125.0, 21.8110,
2000200614, 022408, 040707,  124.7, 21.8073,
2000200613, 022408, 040541,  150.4, 20.6919,
2000200612, 022408, 040407,  176.0, 19.7304,
2000200611, 022408, 040243,  200.0, 18.8921,
2000200610, 022408, 040233,  200.0, 18.8921,
2000200606, 022408, 040153,  200.0, 18.8422,
2000200723, 022408, 072131,    7.5, 23.5400,
2000200722, 022408, 072123,    7.7, 23.5401,
2000200721, 022408, 071830,   15.9, 23.5408,
2000200720, 022408, 071655,   26.4, 23.4370,
2000200719, 022408, 071646,   26.5, 23.4145,
2000200718, 022408, 071528,   35.5, 23.2838,
2000200717, 022408, 071400,   44.4, 23.2467,
2000200716, 022408, 071240,   60.4, 22.9180,
2000200715, 022408, 071110,   74.9, 22.9038,
2000200714, 022408, 070945,   86.1, 22.8852,
2000200713, 022408, 070830,   89.6, 22.8769,
2000200712, 022408, 070700,  100.1, 22.8572,
2000200711, 022408, 070515,  109.7, 22.7538,
2000200710, 022408, 070410,  115.3, 22.4975,
2000200709, 022408, 070230,  124.1, 21.9757,
2000200708, 022408, 070019,  130.3, 21.6320,
2000200707, 022408, 065751,  150.3, 20.4837,
2000200706, 022408, 065557,  165.0, 19.8150,
2000200705, 022408, 065433,  175.7, 19.2646,
2000200824, 022408, 100824,    7.6, 23.5225,
2000200823, 022408, 100429,   25.0, 23.5104,
2000200822, 022408, 100228,   44.4, 23.1284,
2000200821, 022408, 100024,   76.2, 22.8780,
2000200820, 022408, 095834,  100.7, 22.8076,
2000200819, 022408, 095638,  125.5, 21.4031,
2000200818, 022408, 095414,  150.2, 20.4181,
2000200817, 022408, 095209,  175.0, 19.1996,
2000200924, 022408, 130240,    7.0, 23.4658,
2000200923, 022408, 130227,    7.0, 23.4658,
2000200922, 022408, 130221,    7.1, 23.4659,
2000200921, 022408, 130215,    7.1, 23.4659,
2000200920, 022408, 130026,   24.9, 23.4643,
2000200919, 022408, 130014,   25.0, 23.4648,
2000200918, 022408, 130005,   24.9, 23.4650,
2000200917, 022408, 125958,   24.9, 23.4650,
2000200916, 022408, 125806,   45.7, 23.0315,
2000200915, 022408, 125800,   45.6, 23.0310,
2000200914, 022408, 125753,   45.7, 23.0287,
2000200913, 022408, 125747,   45.7, 23.0263,
2000200912, 022408, 125550,   75.9, 22.9326,
2000200911, 022408, 125541,   75.8, 22.9327,
2000200910, 022408, 125533,   76.0, 22.9330,
2000200909, 022408, 125521,   75.9, 22.9321,
2000200908, 022408, 125248,  100.5, 22.8706,
2000200907, 022408, 125237,  100.5, 22.8703,
2000200906, 022408, 125229,  100.2, 22.8703,
2000200905, 022408, 125017,  125.7, 22.5277,
2000200904, 022408, 125008,  125.7, 22.4324,
2000200903, 022408, 124958,  125.6, 22.4038,
2000200902, 022408, 124758,  151.2, 20.7890,
2000200901, 022408, 124514,  175.4, 19.8111,
2000201023, 022408, 160937,   12.0, 23.5260,
2000201022, 022408, 160638,   45.2, 23.1886,
2000201021, 022408, 160634,   45.2, 23.1888,
2000201020, 022408, 160629,   45.2, 23.1886,
2000201019, 022408, 160624,   45.2, 23.1886,
2000201018, 022408, 160620,   45.2, 23.1888,
2000201017, 022408, 160602,   45.2, 23.1869,
2000201016, 022408, 160547,   45.2, 23.1851,
2000201015, 022408, 160539,   45.2, 23.1827,
2000201014, 022408, 160531,   45.2, 23.1816,
2000201013, 022408, 160343,   74.9, 22.9693,
2000201012, 022408, 160157,  100.6, 22.8966,
2000201011, 022408, 160027,  125.0, 22.7925,
2000201010, 022408, 155856,  150.5, 21.8181,
2000201009, 022408, 155728,  174.7, 20.6302,
2000201124, 022408, 185517,    5.8, 23.4611,
2000201123, 022408, 185506,    5.8, 23.4610,
2000201122, 022408, 185456,    5.8, 23.4609,
2000201121, 022408, 185329,   25.1, 23.4461,
2000201120, 022408, 185318,   25.2, 23.4464,
2000201119, 022408, 185311,   25.2, 23.4465,
2000201118, 022408, 185139,   45.6, 23.1619,
2000201117, 022408, 185130,   45.5, 23.1559,
2000201116, 022408, 185122,   45.4, 23.1536,
2000201115, 022408, 184941,   74.9, 23.0348,
2000201114, 022408, 184934,   74.9, 23.0359,
2000201113, 022408, 184928,   74.9, 23.0361,
2000201112, 022408, 184803,   99.9, 22.9398,
2000201111, 022408, 184752,   99.8, 22.9394,
2000201110, 022408, 184742,   99.8, 22.9383,
2000201109, 022408, 184557,  125.1, 22.8849,
2000201108, 022408, 184545,  125.0, 22.8852,
2000201107, 022408, 184538,  125.0, 22.8846,
2000201106, 022408, 184414,  149.2, 22.2072,
2000201105, 022408, 184404,  149.0, 22.2026,
2000201104, 022408, 184224,  174.9, 20.8138,
2000201103, 022408, 184216,  174.8, 20.8097,
2000201224, 022408, 221431,    5.9, 23.4519,
2000201223, 022408, 221122,   25.8, 23.3613,
2000201222, 022408, 220947,   46.0, 23.1861,
2000201221, 022408, 220822,   60.2, 22.9595,
2000201220, 022408, 220646,   75.0, 22.8884,
2000201219, 022408, 220526,   85.5, 22.8661,
2000201218, 022408, 220356,  100.9, 22.6511,
2000201217, 022408, 220231,  115.2, 21.5428,
2000201216, 022408, 220107,  125.7, 20.9714,
2000201215, 022408, 215836,  149.8, 19.8862,
2000201214, 022408, 215701,  175.3, 18.8051,
2000201320, 022508, 010834,    7.4, 23.4698,
2000201319, 022508, 010531,   25.7, 23.4588,
2000201318, 022508, 010340,   46.1, 23.1093,
2000201317, 022508, 010150,   75.4, 22.9277,
2000201316, 022508, 010010,  100.6, 22.8217,
2000201315, 022508, 010000,  100.6, 22.8220,
2000201314, 022508, 005815,  125.3, 21.3575,
2000201313, 022508, 005806,  125.3, 21.3570,
2000201312, 022508, 005605,  149.6, 20.4410,
2000201311, 022508, 005555,  149.5, 20.4399,
2000201424, 022508, 040107,    6.5, 23.5252,
2000201423, 022508, 040058,    6.5, 23.5269,
2000201422, 022508, 035809,   15.5, 23.4812,
2000201421, 022508, 035705,   24.5, 23.3151,
2000201420, 022508, 035655,   24.3, 23.3251,
2000201419, 022508, 035537,   34.2, 23.2260,
2000201418, 022508, 035524,   34.7, 23.2257,
2000201417, 022508, 035354,   45.4, 23.1968,
2000201416, 022508, 035344,   45.4, 23.1967,
2000201415, 022508, 035334,   45.2, 23.1963,
2000201414, 022508, 035225,   60.4, 23.1043,
2000201413, 022508, 035114,   75.0, 23.0732,
2000201412, 022508, 035105,   75.0, 23.0729,
2000201411, 022508, 035055,   74.9, 23.0723,
2000201410, 022508, 034929,  101.6, 22.9079,
2000201409, 022508, 034920,  101.6, 22.9065,
2000201408, 022508, 034800,  124.5, 22.1254,
2000201407, 022508, 034750,  124.5, 22.0953,
2000201406, 022508, 034629,  150.2, 20.9027,
2000201405, 022508, 034620,  150.2, 20.9004,
2000201404, 022508, 034454,  176.0, 19.7681,
2000201403, 022508, 034445,  175.9, 19.7581,
2000201522, 022508, 065913,    7.2, 23.4946,
2000201521, 022508, 065903,    7.4, 23.4969,
2000201520, 022508, 065551,   25.5, 23.4430,
2000201519, 022508, 065544,   25.5, 23.4407,
2000201518, 022508, 065358,   45.0, 23.1894,
2000201517, 022508, 065348,   45.1, 23.1889,
2000201516, 022508, 065228,   60.6, 23.1383,
2000201515, 022508, 065113,   73.0, 23.1435,
2000201514, 022508, 065103,   73.0, 23.1442,
2000201513, 022508, 064924,   85.5, 23.0951,
2000201512, 022508, 064748,   99.8, 23.0289,
2000201511, 022508, 064739,   99.8, 23.0276,
2000201510, 022508, 064625,  115.7, 22.9397,
2000201509, 022508, 064508,  126.0, 22.6429,
2000201508, 022508, 064459,  126.0, 22.6438,
2000201507, 022508, 064343,  134.6, 22.4001,
2000201506, 022508, 064218,  151.0, 21.2319,
2000201505, 022508, 064208,  151.0, 21.2310,
2000201504, 022508, 064033,  175.6, 20.7654,
2000201503, 022508, 064023,  175.6, 20.7632,
2000201624, 022508, 133136,    7.9, 23.4320,
2000201623, 022508, 132921,   11.6, 23.4341,
2000201622, 022508, 132653,   76.4, 22.9383,
2000201621, 022508, 132506,   90.3, 22.8902,
2000201620, 022508, 132335,  101.6, 22.8714,
2000201619, 022508, 132150,  125.2, 22.6272,
2000201618, 022508, 131951,  176.0, 19.1832,
2000201724, 022508, 203245,    5.9, 23.4689,
2000201723, 022508, 203233,    5.9, 23.4689,
2000201722, 022508, 203016,   15.2, 23.4651,
2000201721, 022508, 203004,   15.2, 23.4659,
2000201720, 022508, 202954,   15.1, 23.4645,
2000201719, 022508, 202944,   15.1, 23.4645,
2000201718, 022508, 202934,   15.1, 23.4640,
2000201717, 022508, 202924,   15.0, 23.4638,
2000201716, 022508, 202914,   15.2, 23.4639,
2000201715, 022508, 202904,   15.3, 23.4673,
2000201714, 022508, 202732,   24.4, 23.4675,
2000201713, 022508, 202723,   24.3, 23.4672,
2000201712, 022508, 202530,   44.9, 23.4178,
2000201711, 022508, 202520,   44.9, 23.4165,
2000201710, 022508, 202301,   76.6, 23.1349,
2000201709, 022508, 202250,   76.3, 23.1350,
2000201708, 022508, 202046,   99.6, 23.0927,
2000201707, 022508, 202036,   99.8, 23.0927,
2000201706, 022508, 201740,  125.5, 22.8829,
2000201705, 022508, 201731,  125.4, 22.8861,
2000201704, 022508, 201540,  150.9, 21.3900,
2000201703, 022508, 201532,  150.7, 21.3923,
2010200124, 052708, 103458,   25.3, 25.1136,
2010200123, 052708, 103445,   25.4, 25.1080,
2010200122, 052708, 103436,   25.4, 25.1070,
2010200121, 052708, 103425,   25.3, 25.1070,
2010200120, 052708, 103414,   25.2, 25.1085,
2010200119, 052708, 103301,   30.9, 24.9637,
2010200118, 052708, 103251,   30.9, 24.9567,
2010200117, 052708, 103239,   31.0, 24.9466,
2010200116, 052708, 103229,   31.1, 24.9329,
2010200115, 052708, 103219,   31.0, 24.9188,
2010200114, 052708, 103212,   31.1, 24.9151,
2010200113, 052708, 103201,   31.1, 24.9067,
2010200112, 052708, 103154,   31.1, 24.9068,
2010200111, 052708, 103140,   31.1, 24.9052,
2010200110, 052708, 102929,   45.9, 24.5999,
2010200109, 052708, 102919,   45.9, 24.5978,
2010200108, 052708, 102910,   45.9, 24.5968,
2010200107, 052708, 102900,   45.8, 24.5963,
2010200106, 052708, 102850,   45.8, 24.5967,
2010200105, 052708, 102629,   76.4, 23.8383,
2010200104, 052708, 102619,   76.3, 23.8374,
2010200103, 052708, 102609,   76.3, 23.8370,
2010200102, 052708, 102601,   76.3, 23.8374,
2010200101, 052708, 102555,   76.3, 23.8374,
2010200224, 052708, 123119,    7.7, 25.3245,
2010200223, 052708, 123108,    7.7, 25.3247,
2010200222, 052708, 123058,    7.5, 25.3246,
2010200221, 052708, 122839,   26.2, 25.2875,
2010200220, 052708, 122828,   26.2, 25.2832,
2010200219, 052708, 122818,   26.3, 25.2719,
2010200218, 052708, 122805,   26.1, 25.2651,
2010200217, 052708, 122556,   46.0, 24.7019,
2010200216, 052708, 122546,   45.9, 24.7010,
2010200215, 052708, 122537,   46.0, 24.6959,
2010200214, 052708, 122348,   75.8, 23.8362,
2010200213, 052708, 122340,   75.7, 23.8367,
2010200212, 052708, 122328,   75.6, 23.8369,
2010200211, 052708, 122153,  101.0, 23.2662,
2010200210, 052708, 122134,  101.0, 23.2757,
2010200209, 052708, 122124,  101.1, 23.2761,
2010200208, 052708, 121949,  125.5, 22.6453,
2010200207, 052708, 121939,  125.5, 22.6447,
2010200206, 052708, 121929,  125.6, 22.6446,
2010200205, 052708, 121738,  150.0, 21.3566,
2010200204, 052708, 121554,  175.6, 20.1655,
2010200324, 052708, 182707,    8.8, 25.4103,
2010200424, 052708, 222105,    6.2, 25.5036,
2010200423, 052708, 221811,   17.3, 25.4049,
2010200422, 052708, 221605,   64.9, 23.8978,
2010200421, 052708, 221421,  107.7, 22.9206,
2010200420, 052708, 221229,  148.5, 22.0461,
2010200524, 052808, 012801,    5.4, 25.1376,
2010200523, 052808, 012751,    5.2, 25.1356,
2010200522, 052808, 012430,   24.5, 25.2695,
2010200521, 052808, 012420,   24.7, 25.2759,
2010200520, 052808, 012259,   44.7, 24.4452,
2010200519, 052808, 012252,   44.7, 24.4455,
2010200518, 052808, 012115,   75.2, 23.7732,
2010200517, 052808, 012105,   75.1, 23.7724,
2010200516, 052808, 011950,  100.3, 22.8504,
2010200515, 052808, 011940,  100.2, 22.8493,
2010200514, 052808, 011816,  126.0, 21.8393,
2010200513, 052808, 011805,  125.9, 21.8403,
2010200512, 052808, 011645,  130.6, 21.5775,
2010200511, 052808, 011520,  150.9, 20.7320,
2010200510, 052808, 011510,  150.9, 20.7349,
2010200509, 052808, 011340,  176.1, 19.3940,
2010200508, 052808, 011330,  176.1, 19.3848,
2010200624, 052808, 035944,    7.0, 25.1395,
2010200623, 052808, 035709,   25.8, 25.1015,
2010200622, 052808, 035548,   45.8, 24.5745,
2010200621, 052808, 035424,   75.4, 23.9127,
2010200620, 052808, 035304,  100.3, 23.3277,
2010200619, 052808, 035139,  125.1, 22.4894,
2010200618, 052808, 035129,  125.4, 22.4867,
2010200617, 052808, 035120,  125.4, 22.4860,
2010200616, 052808, 035110,  125.3, 22.4851,
2010200615, 052808, 035100,  125.3, 22.4835,
2010200614, 052808, 035050,  125.3, 22.4807,
2010200613, 052808, 034924,  149.7, 21.2736,
2010200612, 052808, 034755,  175.0, 19.8488,
2010200611, 052808, 034629,  199.6, 18.5155,
2010200610, 052808, 034619,  199.6, 18.5237,
2010200609, 052808, 034610,  199.6, 18.5272,
2010200608, 052808, 034600,  199.6, 18.5292,
2010200607, 052808, 034550,  199.6, 18.5305,
2010200606, 052808, 034541,  199.6, 18.5293,
2010200723, 052808, 071054,    8.2, 25.2284,
2010200722, 052808, 071044,    8.1, 25.2273,
2010200721, 052808, 070929,   18.1, 25.2759,
2010200720, 052808, 070654,   25.7, 25.1354,
2010200719, 052808, 070644,   25.9, 25.1024,
2010200718, 052808, 070524,   36.5, 24.6393,
2010200717, 052808, 070409,   45.6, 24.5552,
2010200716, 052808, 070233,   60.9, 24.1744,
2010200715, 052808, 070114,   75.9, 23.7599,
2010200714, 052808, 065955,   85.9, 23.6559,
2010200713, 052808, 065734,   90.9, 23.6234,
2010200712, 052808, 065624,  100.3, 23.4253,
2010200711, 052808, 065504,  111.3, 23.0882,
2010200710, 052808, 065349,  115.7, 22.9593,
2010200709, 052808, 065220,  126.2, 22.8967,
2010200708, 052808, 065034,  130.6, 22.7887,
2010200707, 052808, 064853,  150.4, 22.2992,
2010200706, 052808, 064728,  165.7, 21.2836,
2010200705, 052808, 064608,  175.3, 20.6295,
2010200824, 052808, 101308,    6.6, 25.2813,
2010200823, 052808, 100958,   26.1, 25.2803,
2010200822, 052808, 100639,   45.8, 24.6966,
2010200821, 052808, 100348,   75.5, 23.9089,
2010200820, 052808, 100123,  101.0, 23.2986,
2010200819, 052808, 095923,  124.9, 22.7358,
2010200818, 052808, 095608,  151.3, 21.8048,
2010200817, 052808, 095403,  175.9, 20.1595,
2010200924, 052808, 130449,    7.0, 25.3022,
2010200923, 052808, 130443,    7.1, 25.3135,
2010200922, 052808, 130436,    7.1, 25.3160,
2010200921, 052808, 130429,    7.2, 25.3176,
2010200920, 052808, 130154,   25.1, 24.6943,
2010200919, 052808, 130147,   25.0, 24.6954,
2010200918, 052808, 130141,   25.1, 24.6956,
2010200917, 052808, 130134,   25.1, 24.6960,
2010200916, 052808, 125924,   45.7, 24.4369,
2010200915, 052808, 125916,   45.5, 24.4386,
2010200914, 052808, 125909,   45.4, 24.4403,
2010200913, 052808, 125903,   45.4, 24.4395,
2010200912, 052808, 125631,   75.6, 23.8078,
2010200911, 052808, 125625,   75.7, 23.8066,
2010200910, 052808, 125618,   75.7, 23.8051,
2010200909, 052808, 125612,   75.6, 23.8043,
2010200908, 052808, 125352,  101.4, 23.1504,
2010200907, 052808, 125341,  101.4, 23.1842,
2010200906, 052808, 125332,  101.4, 23.1870,
2010200905, 052808, 125132,  126.0, 22.4788,
2010200904, 052808, 125121,  125.7, 22.4939,
2010200903, 052808, 125112,  125.8, 22.4983,
2010200902, 052808, 124847,  150.6, 21.6461,
2010200901, 052808, 124612,  176.3, 20.2453,
2010201020, 052808, 162141,   12.8, 24.6764,
2010201019, 052808, 161934,   24.7, 24.6241,
2010201018, 052808, 161928,   24.5, 24.6242,
2010201017, 052808, 161921,   24.8, 24.6238,
2010201016, 052808, 161751,   44.2, 24.5097,
2010201015, 052808, 161626,   75.0, 24.0428,
2010201014, 052808, 161451,   99.2, 23.3279,
2010201013, 052808, 161331,  125.0, 22.4323,
2010201012, 052808, 161220,  140.3, 21.7431,
2010201011, 052808, 161213,  140.2, 21.7431,
2010201010, 052808, 161206,  140.1, 21.7432,
2010201009, 052808, 161051,  149.1, 21.2976,
2010201008, 052808, 160931,  175.2, 19.5055,
2010201007, 052808, 160721,  199.0, 17.5301,
2010201124, 052808, 185618,    6.4, 25.2522,
2010201123, 052808, 185610,    6.6, 25.2522,
2010201122, 052808, 185601,    6.5, 25.2498,
